Norad Id,Object Name,Object Type,Launch Date,Origin Country,Apogee,Perigee,Inclination
2754,OPS 0100 (TRANSIT 15),Payload,4/14/1967,US,1060,1031,90
2755,SCOUT A R/B,Rocket Body,4/14/1967,US,1077,1038,90
2757,ESSA 5,Payload,4/20/1967,US,1421,1355,102
2758,DELTA 1 R/B,Rocket Body,4/20/1967,US,1418,1355,102
2775,DELTA 1 DEB,Fragment,10/2/1966,US,1472,1279,101
2777,SCOUT A DEB,Fragment,4/14/1967,US,968,783,90
2778,SCOUT A DEB,Fragment,4/14/1967,US,1219,1036,90
2789,TITAN 3C TRANSTAGE DEB,Fragment,10/15/1965,US,459,434,32
2799,TITAN 3C TRANSTAGE DEB,Fragment,10/15/1965,US,674,627,32
2801,COSMOS 158,Payload,5/15/1967,RU,809,729,74
2802,SL-8 R/B,Rocket Body,5/15/1967,RU,787,694,74
2807,OPS 7218 (TRANSIT 16),Payload,5/18/1967,US,1084,1056,90
2811,SCOUT A R/B,Rocket Body,5/18/1967,US,1090,1060,90
2825,THOR AGENA D R/B,Rocket Body,5/31/1967,US,906,898,70
2826,OPS 5712 (P/L 160),Payload,5/31/1967,US,657,651,70
2828,GGSE 4,Payload,5/31/1967,US,905,896,70
2834,GGSE 5,Payload,5/31/1967,US,913,901,70
2847,TIMATION 1,Payload,5/31/1967,US,888,880,70
2872,SURCAL 159,Payload,5/31/1967,US,898,893,70
2873,OPS 5712 (P/L 152),Payload,5/31/1967,US,903,895,70
2874,OPS 5712 (P/L 153),Payload,5/31/1967,US,910,900,70
2883,ATLAS CENTAUR R/B,Rocket Body,7/14/1967,US,2499,265,65
2884,EXPLORER 35 (AIMP-E),Payload,7/19/1967,US,675,485,32
2886,ATLAS CENTAUR 2 DEB,Fragment,11/27/1963,US,1631,663,30
2888,DELTA 1 DEB,Fragment,11/6/1965,US,2324,1152,59
2889,SCOUT A DEB,Fragment,1/28/1966,US,1319,1066,90
2909,SURCAL 150B,Payload,5/31/1967,US,402,384,70
2920,OPS 7202 (DMSP 4A F3),Payload,8/23/1967,US,869,814,99
2934,SL-8 DEB,Fragment,3/15/1965,RU,1735,1186,56
2940,THOR BURNER 2 R/B,Rocket Body,8/23/1967,US,861,809,99
2965,OPS 4947 (TRANSIT 17),Payload,9/25/1967,US,1097,1023,89
2967,SCOUT A R/B,Rocket Body,9/25/1967,US,1099,1028,89
2976,DELTA 1 DEB,Fragment,4/20/1967,US,1409,1257,102
2977,DELTA 1 DEB,Fragment,4/20/1967,US,1483,1389,102
2980,OPS 1264 (DMSP 4A F4),Payload,10/11/1967,US,751,619,99
2985,THOR BURNER 2 R/B,Rocket Body,10/11/1967,US,724,605,99
2986,SCOUT X-4 DEB,Fragment,6/4/1964,US,904,839,90
2989,SCOUT A DEB,Fragment,1/28/1966,US,972,814,90
2994,SCOUT A DEB,Fragment,9/25/1967,US,967,840,89
3035,ESSA 6 (TOS-D),Payload,11/10/1967,US,1485,1409,102
3036,DELTA 1 R/B,Rocket Body,11/10/1967,US,1485,1410,102
3038,SL-8 DEB,Fragment,3/15/1965,RU,1124,542,56
3045,SL-8 DEB *,Fragment,9/3/1965,RU,1714,1261,55
3047,COSMOS 192,Payload,11/23/1967,RU,707,696,74
3048,SL-8 R/B,Rocket Body,11/23/1967,RU,688,679,74
3051,DELTA 1 DEB,Fragment,11/10/1967,US,1483,1344,101
3081,COSMOS 198,Payload,12/27/1967,RU,939,895,65
3093,EXPLORER 36 (GEOS 2),Payload,1/11/1968,US,1573,1081,106
3094,DELTA 1 R/B,Rocket Body,1/11/1968,US,1561,1080,106
3122,SCOUT A DEB,Fragment,9/25/1967,US,1301,1023,89
3123,DELTA 1 DEB,Fragment,11/10/1967,US,1495,1450,102
3124,THOR ABLESTAR DEB,Fragment,6/29/1961,US,1291,804,67
3125,THOR ABLESTAR DEB,Fragment,6/29/1961,US,1390,923,68
3126,DELTA 1 DEB,Fragment,1/11/1968,US,1580,1083,106
3127,DELTA 1 DEB,Fragment,1/11/1968,US,1569,1075,105
3129,COSMOS 203,Payload,2/20/1968,RU,1200,1182,74
3131,SL-8 R/B,Rocket Body,2/20/1968,RU,1203,1182,74
3133,OPS 7034 (TRANSIT 18),Payload,3/2/1968,US,1122,1011,90
3137,SCOUT A R/B,Rocket Body,3/2/1968,US,1129,1014,90
3158,COSMOS 209,Payload,3/22/1968,RU,932,870,65
3164,THOR ABLESTAR DEB,Fragment,6/29/1961,US,920,841,67
3166,TRANSIT 5B-1 DEB,Fragment,9/28/1963,US,1123,1059,90
3213,SCOUT A DEB,Fragment,3/2/1968,US,971,893,90
3214,SCOUT A DEB,Fragment,3/2/1968,US,1289,1011,90
3229,COSMOS 220,Payload,5/7/1968,RU,653,604,74
3230,SL-8 R/B,Rocket Body,5/7/1968,RU,578,545,74
3266,OPS 7869 (DMSP 4B F1),Payload,5/23/1968,US,877,802,99
3271,THOR BURNER 2 R/B,Rocket Body,5/23/1968,US,870,797,99
3338,EXPLORER 40 (INJUN-5),Payload,8/8/1968,US,2477,678,81
3341,SCOUT B R/B,Rocket Body,8/8/1968,US,2454,679,81
3345,ESSA 7 (TOS-E),Payload,8/16/1968,US,1473,1431,102
3346,DELTA 1 R/B,Rocket Body,8/16/1968,US,1465,1428,101
3373,TITAN 3C TRANSTAGE DEB,Fragment,10/15/1965,US,838,615,31
3386,TITAN 3C TRANSTAGE DEB,Fragment,10/15/1965,US,583,574,32
3392,SCOUT B DEB,Fragment,8/8/1968,US,1106,606,81
3416,DELTA 1 DEB,Fragment,8/16/1968,US,1486,1301,102
3417,DELTA 1 DEB,Fragment,8/16/1968,US,1559,1456,102
3454,TITAN 3C TRANSTAGE DEB,Fragment,10/15/1965,US,557,534,32
3462,TITAN 3C TRANSTAGE DEB,Fragment,10/15/1965,US,500,483,32
3488,TITAN 3C TRANSTAGE DEB,Fragment,10/15/1965,US,653,619,32
3494,TITAN 3C TRANSTAGE DEB,Fragment,10/15/1965,US,707,669,32
3504,COSMOS 249,Payload,10/20/1968,RU,2032,516,62
3506,COSMOS 249 DEB,Fragment,10/20/1968,RU,2028,567,62
3510,OPS 4078 (DMSP 4B F2),Payload,10/23/1968,US,819,776,99
3522,THOR BURNER 2 R/B,Rocket Body,10/23/1968,US,809,768,99
3530,COSMOS 252,Payload,11/1/1968,RU,2072,546,62
3549,COSMOS 252 DEB,Fragment,11/1/1968,RU,882,501,62
3551,COSMOS 252 DEB,Fragment,11/1/1968,RU,1430,501,62
3554,COSMOS 252 DEB,Fragment,11/1/1968,RU,1329,536,62
3555,COSMOS 252 DEB,Fragment,11/1/1968,RU,1930,530,62
3557,COSMOS 252 DEB,Fragment,11/1/1968,RU,1798,542,62
3559,COSMOS 252 DEB,Fragment,11/1/1968,RU,1194,512,62
3561,COSMOS 252 DEB,Fragment,11/1/1968,RU,1040,511,62
3565,COSMOS 252 DEB,Fragment,11/1/1968,RU,1128,502,62
3569,COSMOS 252 DEB,Fragment,11/1/1968,RU,1334,494,62
3576,COSMOS 256,Payload,11/30/1968,RU,1222,1171,74
3577,SL-8 R/B,Rocket Body,11/30/1968,RU,1214,1162,74
3583,COSMOS 249 DEB,Fragment,10/20/1968,RU,1866,772,62
3584,COSMOS 249 DEB,Fragment,10/20/1968,RU,934,471,62
3591,SCOUT A DEB,Fragment,5/19/1966,US,943,818,90
3592,THOR ABLESTAR DEB,Fragment,6/24/1965,US,1072,981,90
3597,OAO 2,Payload,12/7/1968,US,739,731,35
3598,ATLAS CENTAUR R/B,Rocket Body,12/7/1968,US,736,669,35
3605,OPS 7684,Payload,12/12/1968,US,1462,1378,80
3606,COSMOS 249 DEB,Fragment,10/20/1968,RU,1803,679,62
3609,COSMOS 249 DEB,Fragment,10/20/1968,RU,1572,466,62
3615,ESSA 8 (TOS-F),Payload,12/15/1968,US,1464,1413,102
3616,DELTA 1 R/B,Rocket Body,12/15/1968,US,1469,1448,102
3617,OPS 7684 DEB,Fragment,12/12/1968,US,1444,1373,80
3618,OPS 7684 DEB,Fragment,12/12/1968,US,1505,1375,81
3673,OPS 2644,Payload,2/5/1969,US,1427,1389,80
3679,COSMOS 249 DEB *,Fragment,10/20/1968,RU,1268,534,63
3686,COSMOS 252 DEB *,Fragment,11/1/1968,RU,1694,701,62
3690,COSMOS 252 DEB *,Fragment,11/1/1968,RU,1896,704,62
3695,COSMOS 249 DEB,Fragment,10/20/1968,RU,1745,731,62
3713,COSMOS 252 DEB *,Fragment,11/1/1968,RU,1690,735,62
3740,THOR ABLESTAR DEB,Fragment,6/29/1961,US,916,788,66
3741,ATLAS CENTAUR 2 DEB,Fragment,11/27/1963,US,931,574,30
3743,SL-8 DEB *,Fragment,3/15/1965,RU,1798,1381,57
3744,THOR ABLESTAR DEB,Fragment,6/29/1961,US,990,799,67
3745,SL-8 DEB *,Fragment,3/15/1965,RU,1590,1331,56
3748,THOR ABLESTAR DEB,Fragment,6/29/1961,US,1745,938,68
3749,SL-8 DEB,Fragment,3/15/1965,RU,1252,594,56
3750,SCOUT X-4 DEB,Fragment,12/19/1963,US,795,530,79
3752,THOR ABLESTAR DEB,Fragment,6/29/1961,US,1216,924,68
3755,COSMOS 249 DEB,Fragment,10/20/1968,RU,1939,735,62
3757,COSMOS 249 DEB,Fragment,10/20/1968,RU,1016,480,62
3758,COSMOS 249 DEB *,Fragment,10/20/1968,RU,1932,736,62
3764,ESSA 9 (TOS-G),Payload,2/26/1969,US,1505,1425,101
3767,DELTA 1 R/B,Rocket Body,2/26/1969,US,1497,1419,101
3784,COSMOS 252 DEB,Fragment,11/1/1968,RU,1592,660,62
3785,COSMOS 252 DEB,Fragment,11/1/1968,RU,1947,748,62
3788,COSMOS 252 DEB,Fragment,11/1/1968,RU,2193,1273,62
3790,COSMOS 249 DEB *,Fragment,10/20/1968,RU,1636,583,63
3793,COSMOS 249 DEB,Fragment,10/20/1968,RU,1639,729,62
3794,COSMOS 249 DEB,Fragment,10/20/1968,RU,1593,706,62
3810,THOR ABLESTAR DEB,Fragment,8/13/1965,US,1109,1021,90
3811,DELTA 1 DEB,Fragment,12/15/1968,US,1463,1249,102
3812,DELTA 1 DEB,Fragment,12/15/1968,US,1572,1460,102
3814,COSMOS 252 DEB,Fragment,11/1/1968,RU,1929,762,62
3818,COSMOS 272,Payload,3/17/1969,RU,1207,1178,74
3819,SL-8 R/B,Rocket Body,3/17/1969,RU,1193,1180,74
3840,OPS 2644 DEB,Fragment,2/5/1969,US,1456,1401,81
3841,OPS 2644 DEB,Fragment,2/5/1969,US,1419,1371,80
3842,THOR ABLESTAR DEB,Fragment,6/29/1961,US,1093,892,67
3843,COSMOS 252 DEB,Fragment,11/1/1968,RU,1779,720,62
3874,COSMOS 249 DEB,Fragment,10/20/1968,RU,1669,704,62
3890,NIMBUS 3,Payload,4/14/1969,US,1128,1070,100
3891,SECOR 13 (EGRS 13),Payload,4/14/1969,US,1128,1069,100
3892,THORAD AGENA D R/B,Rocket Body,4/14/1969,US,1131,1072,100
3898,COSMOS 252 DEB,Fragment,11/1/1968,RU,1880,729,62
3900,COSMOS 252 DEB,Fragment,11/1/1968,RU,805,471,62
3901,COSMOS 252 DEB *,Fragment,11/1/1968,RU,1914,646,61
3908,COSMOS 249 DEB *,Fragment,10/20/1968,RU,1559,690,63
3911,COSMOS 249 DEB,Fragment,10/20/1968,RU,1701,513,63
3912,COSMOS 249 DEB,Fragment,10/20/1968,RU,1972,762,62
3923,COSMOS 249 DEB,Fragment,10/20/1968,RU,1552,636,62
3927,SCOUT X-1 DEB,Fragment,2/16/1961,US,710,473,39
3931,SL-8 DEB *,Fragment,3/15/1965,RU,1680,1374,56
3932,THOR ABLESTAR DEB,Fragment,6/29/1961,US,1383,942,66
3938,COSMOS 252 DEB *,Fragment,11/1/1968,RU,2266,615,63
3965,SL-8 DEB *,Fragment,3/15/1965,RU,1765,1355,56
3974,DELTA 1 DEB,Fragment,8/16/1968,US,1478,1423,102
3975,DELTA 1 DEB,Fragment,8/16/1968,US,1483,1416,102
3978,TITAN 3C TRANSTAGE DEB,Fragment,10/15/1965,US,685,638,33
4005,THOR ABLESTAR DEB,Fragment,6/29/1961,US,1033,909,67
4008,COSMOS 249 DEB *,Fragment,10/20/1968,RU,1286,516,63
4014,THOR ABLESTAR DEB,Fragment,6/29/1961,US,2198,900,68
4026,SCOUT X-1 DEB,Fragment,2/16/1961,US,1113,537,39
4028,THOR ABLESTAR DEB,Fragment,6/29/1961,US,757,618,67
4047,OPS 1127 (DMSP 4B F3),Payload,7/23/1969,US,825,763,98
4048,THOR BURNER 2 R/B,Rocket Body,7/23/1969,US,815,754,98
4070,COSMOS 292,Payload,8/13/1969,RU,715,702,74
4071,SL-8 R/B,Rocket Body,8/13/1969,RU,683,663,74
4084,SL-8 DEB,Fragment,8/13/1969,RU,751,721,74
4132,SOICAL (CONE),Payload,9/30/1969,US,793,784,70
4133,THORAD AGENA D DEB,Fragment,9/30/1969,US,534,507,70
4135,THORAD AGENA D DEB,Fragment,9/30/1969,US,848,776,70
4138,COSMOS 304,Payload,10/21/1969,RU,746,729,74
4139,SL-8 R/B,Rocket Body,10/21/1969,RU,676,671,74
4141,THORAD AGENA D DEB,Fragment,9/30/1969,US,642,593,70
4143,THORAD AGENA D DEB,Fragment,9/30/1969,US,837,811,70
4144,THORAD AGENA D DEB,Fragment,9/30/1969,US,714,666,70
4145,THORAD AGENA D DEB,Fragment,9/30/1969,US,899,808,70
4149,THORAD AGENA D DEB,Fragment,9/30/1969,US,851,802,70
4154,THORAD AGENA D DEB,Fragment,9/30/1969,US,905,840,70
4155,THORAD AGENA D DEB,Fragment,9/30/1969,US,807,726,70
4157,THORAD AGENA D DEB,Fragment,9/30/1969,US,568,541,70
4158,THORAD AGENA D DEB,Fragment,9/30/1969,US,879,821,70
4159,THORAD AGENA D R/B,Rocket Body,9/30/1969,US,1076,903,70
4161,THORAD AGENA D DEB,Fragment,9/30/1969,US,942,850,70
4164,THORAD AGENA D DEB,Fragment,9/30/1969,US,804,757,70
4168,TEMPSAT 2,Payload,9/30/1969,US,920,895,70
4169,THORAD AGENA D DEB,Fragment,9/30/1969,US,702,659,70
4171,THORAD AGENA D DEB,Fragment,9/30/1969,US,791,746,70
4173,THORAD AGENA D DEB,Fragment,9/30/1969,US,645,615,70
4174,THORAD AGENA D DEB,Fragment,9/30/1969,US,810,743,70
4177,THORAD AGENA D DEB,Fragment,9/30/1969,US,1005,837,70
4178,THORAD AGENA D DEB,Fragment,9/30/1969,US,786,690,70
4180,THORAD AGENA D DEB,Fragment,9/30/1969,US,830,722,70
4187,THORAD AGENA D DEB,Fragment,9/30/1969,US,511,504,70
4205,THORAD AGENA D DEB,Fragment,9/30/1969,US,841,750,70
4207,THORAD AGENA D DEB,Fragment,9/30/1969,US,685,649,70
4208,THORAD AGENA D DEB,Fragment,9/30/1969,US,818,796,70
4209,THORAD AGENA D DEB,Fragment,9/30/1969,US,908,845,70
4211,THORAD AGENA D DEB,Fragment,9/30/1969,US,880,830,70
4214,THORAD AGENA D DEB,Fragment,9/30/1969,US,780,702,70
4216,THORAD AGENA D DEB,Fragment,9/30/1969,US,843,778,70
4217,THORAD AGENA D DEB,Fragment,9/30/1969,US,779,730,70
4218,THORAD AGENA D DEB,Fragment,9/30/1969,US,722,672,70
4221,AZUR (GRS A),Payload,11/8/1969,DE,743,328,103
4231,THORAD AGENA D DEB,Fragment,9/30/1969,US,745,706,70
4237,OPS 7613 (P/L 4),Payload,9/30/1969,US,921,895,70
4247,OPS 7613 (P/L 5),Payload,9/30/1969,US,921,895,70
4249,THORAD AGENA D DEB,Fragment,9/30/1969,US,859,772,70
4254,COSMOS 312,Payload,11/24/1969,RU,1174,1140,74
4255,SL-8 R/B,Rocket Body,11/24/1969,RU,1157,1139,74
4256,OPS 7613 (P/L 1),Payload,9/30/1969,US,910,884,70
4257,TIMATION 2,Payload,9/30/1969,US,919,894,70
4259,OPS 7613 (P/L 3),Payload,9/30/1969,US,924,898,70
4276,THORAD AGENA D DEB,Fragment,9/30/1969,US,471,454,70
4277,THORAD AGENA D DEB,Fragment,9/30/1969,US,899,838,70
4295,OPS 7613 (P/L 6),Payload,9/30/1969,US,922,896,70
4311,THORAD AGENA D DEB,Fragment,9/30/1969,US,683,613,70
4320,ITOS 1 (TIROS M),Payload,1/23/1970,US,1478,1433,101
4321,OSCAR 5,Payload,1/23/1970,AU,1477,1433,101
4322,DELTA 1 R/B,Rocket Body,1/23/1970,US,1479,1434,101
4326,THORAD AGENA D DEB,Fragment,9/30/1969,US,833,741,70
4327,SERT 2,Payload,2/4/1970,US,1044,1037,99
4331,OPS 0054 (DMSP 5A F1),Payload,2/11/1970,US,818,736,99
4332,THOR BURNER 2 R/B,Rocket Body,2/11/1970,US,828,743,99
4362,NIMBUS 4,Payload,4/8/1970,US,1097,1087,100
4363,TOPO 1,Payload,4/8/1970,US,1085,1084,100
4367,THORAD AGENA D R/B,Rocket Body,4/8/1970,US,1093,1041,100
4369,COSMOS 332,Payload,4/11/1970,RU,721,711,74
4370,SL-8 R/B,Rocket Body,4/11/1970,RU,694,673,74
4382,DFH-1,Payload,4/24/1970,CN,1997,422,68
4383,COSMOS 336,Payload,4/25/1970,RU,1485,1463,74
4384,COSMOS 337,Payload,4/25/1970,RU,1552,1467,74
4385,COSMOS 338,Payload,4/25/1970,RU,1517,1468,74
4386,COSMOS 339,Payload,4/25/1970,RU,1469,1445,74
4387,COSMOS 340,Payload,4/25/1970,RU,1470,1406,74
4388,COSMOS 341,Payload,4/25/1970,RU,1468,1342,74
4389,COSMOS 342,Payload,4/25/1970,RU,1468,1310,74
4390,COSMOS 343,Payload,4/25/1970,RU,1468,1374,74
4391,SL-8 R/B,Rocket Body,4/25/1970,RU,1588,1468,74
4419,METEOR 1-5,Payload,6/23/1970,RU,868,809,81
4420,SL-3 R/B,Rocket Body,6/23/1970,RU,913,789,81
4421,COSMOS 252 DEB *,Fragment,11/1/1968,RU,1422,458,63
4432,THORAD AGENA D DEB,Fragment,9/30/1969,US,827,756,70
4435,THORAD AGENA D DEB,Fragment,9/30/1969,US,620,596,70
4438,THORAD AGENA D DEB,Fragment,9/30/1969,US,710,645,70
4449,THORAD AGENA D DEB,Fragment,9/30/1969,US,781,707,70
4451,THORAD AGENA D DEB,Fragment,9/30/1969,US,731,691,70
4453,THORAD AGENA D DEB,Fragment,9/30/1969,US,878,834,70
4468,THORAD AGENA D DEB,Fragment,9/30/1969,US,1007,879,70
4499,DELTA 1 DEB,Fragment,8/16/1968,US,1481,1437,101
4507,NNSS 19 (TRANSIT 19),Payload,8/27/1970,US,1196,939,90
4512,OPS 0203 (DMSP 5A F2),Payload,9/3/1970,US,816,725,99
4513,THOR BURNER 2 R/B,Rocket Body,9/3/1970,US,823,730,99
4515,SCOUT A R/B,Rocket Body,8/27/1970,US,1202,946,90
4547,THORAD AGENA D DEB,Fragment,9/30/1969,US,802,752,70
4555,SCOUT A DEB,Fragment,5/19/1966,US,751,695,90
4564,COSMOS 367,Payload,10/3/1970,RU,1014,924,65
4578,COSMOS 371,Payload,10/12/1970,RU,709,705,74
4579,SL-8 R/B,Rocket Body,10/12/1970,RU,689,676,74
4588,COSMOS 372,Payload,10/16/1970,RU,778,760,74
4589,SL-8 R/B,Rocket Body,10/16/1970,RU,763,733,74
4594,COSMOS 374,Payload,10/23/1970,RU,2015,537,63
4597,SL-11 R/B,Rocket Body,10/23/1970,RU,2032,527,63
4598,COSMOS 375,Payload,10/30/1970,RU,2010,535,63
4603,THORAD AGENA D DEB,Fragment,4/8/1970,US,955,925,100
4607,THORAD AGENA D DEB,Fragment,4/8/1970,US,2031,1057,100
4611,THORAD AGENA D DEB,Fragment,4/8/1970,US,973,791,100
4612,THORAD AGENA D DEB,Fragment,4/8/1970,US,941,823,100
4613,THORAD AGENA D DEB,Fragment,4/8/1970,US,874,746,99
4614,THORAD AGENA D DEB,Fragment,4/8/1970,US,980,864,100
4615,THORAD AGENA D DEB,Fragment,4/8/1970,US,1034,946,100
4616,COSMOS 374 DEB,Fragment,10/23/1970,RU,2129,609,63
4617,COSMOS 374 DEB,Fragment,10/23/1970,RU,983,542,63
4621,COSMOS 374 DEB,Fragment,10/23/1970,RU,1533,549,63
4628,COSMOS 375 DEB,Fragment,10/30/1970,RU,919,492,63
4629,COSMOS 375 DEB,Fragment,10/30/1970,RU,1981,521,63
4634,COSMOS 375 DEB,Fragment,10/30/1970,RU,1268,485,63
4635,COSMOS 375 DEB,Fragment,10/30/1970,RU,1932,552,63
4636,THORAD AGENA D DEB,Fragment,4/8/1970,US,1024,974,100
4637,THORAD AGENA D DEB,Fragment,4/8/1970,US,1036,1002,100
4639,THORAD AGENA D DEB,Fragment,4/8/1970,US,1220,1051,100
4640,THORAD AGENA D DEB,Fragment,4/8/1970,US,1204,1022,100
4643,THORAD AGENA D DEB,Fragment,4/8/1970,US,1061,1046,99
4644,THORAD AGENA D DEB,Fragment,4/8/1970,US,1042,1027,100
4645,THORAD AGENA D DEB,Fragment,4/8/1970,US,1569,1062,100
4650,THORAD AGENA D DEB,Fragment,4/8/1970,US,941,775,100
4651,THORAD AGENA D DEB,Fragment,4/8/1970,US,919,854,100
4652,THORAD AGENA D DEB,Fragment,4/8/1970,US,952,906,100
4653,THORAD AGENA D DEB,Fragment,4/8/1970,US,707,685,100
4654,THORAD AGENA D DEB,Fragment,4/8/1970,US,861,823,100
4655,THORAD AGENA D DEB,Fragment,4/8/1970,US,1043,962,100
4656,THORAD AGENA D DEB,Fragment,4/8/1970,US,1023,988,99
4657,THORAD AGENA D DEB,Fragment,4/8/1970,US,1007,980,100
4658,THORAD AGENA D DEB,Fragment,4/8/1970,US,917,883,100
4659,THORAD AGENA D DEB,Fragment,4/8/1970,US,928,909,100
4665,COSMOS 375 DEB,Fragment,10/30/1970,RU,1546,483,63
4667,COSMOS 374 DEB,Fragment,10/23/1970,RU,1520,506,63
4668,COSMOS 374 DEB,Fragment,10/23/1970,RU,2028,599,63
4672,THORAD AGENA D DEB,Fragment,4/8/1970,US,1082,1024,99
4675,THORAD AGENA D DEB,Fragment,4/8/1970,US,1067,1066,100
4676,THORAD AGENA D DEB,Fragment,4/8/1970,US,1055,1049,100
4677,THORAD AGENA D DEB,Fragment,4/8/1970,US,1049,1034,100
4679,THORAD AGENA D DEB,Fragment,4/8/1970,US,1019,992,100
4681,THORAD AGENA D DEB,Fragment,4/8/1970,US,1413,1044,100
4682,THORAD AGENA D DEB,Fragment,4/8/1970,US,1277,1059,100
4683,THORAD AGENA D DEB,Fragment,4/8/1970,US,1220,1037,100
4685,THORAD AGENA D DEB,Fragment,4/8/1970,US,1089,1009,100
4686,THORAD AGENA D DEB,Fragment,4/8/1970,US,1070,1018,100
4687,THORAD AGENA D DEB,Fragment,4/8/1970,US,1089,1048,100
4688,THORAD AGENA D DEB,Fragment,4/8/1970,US,1075,1043,100
4689,THORAD AGENA D DEB,Fragment,4/8/1970,US,1102,999,99
4698,COSMOS 374 DEB,Fragment,10/23/1970,RU,1556,553,63
4699,COSMOS 374 DEB,Fragment,10/23/1970,RU,842,478,63
4705,THORAD AGENA D DEB,Fragment,4/8/1970,US,1074,1007,100
4706,THORAD AGENA D DEB,Fragment,4/8/1970,US,1113,1062,100
4708,THORAD AGENA D DEB,Fragment,4/8/1970,US,983,887,100
4709,THORAD AGENA D DEB,Fragment,4/8/1970,US,752,648,100
4710,THORAD AGENA D DEB,Fragment,4/8/1970,US,1055,1047,100
4711,COSMOS 374 DEB,Fragment,10/23/1970,RU,1729,510,63
4712,COSMOS 375 DEB,Fragment,10/30/1970,RU,1227,481,63
4715,THORAD AGENA D DEB,Fragment,4/8/1970,US,983,929,99
4716,THORAD AGENA D DEB,Fragment,4/8/1970,US,879,872,100
4717,THORAD AGENA D DEB,Fragment,4/8/1970,US,1057,1052,100
4718,THORAD AGENA D DEB,Fragment,4/8/1970,US,950,802,100
4719,THORAD AGENA D DEB,Fragment,4/8/1970,US,996,818,100
4720,THORAD AGENA D DEB,Fragment,4/8/1970,US,940,818,100
4724,COSMOS 375 DEB,Fragment,10/30/1970,RU,1136,480,63
4727,COSMOS 375 DEB,Fragment,10/30/1970,RU,1141,486,63
4728,COSMOS 375 DEB,Fragment,10/30/1970,RU,1514,571,63
4733,THORAD AGENA D DEB,Fragment,4/8/1970,US,743,608,100
4734,THORAD AGENA D DEB,Fragment,4/8/1970,US,1001,883,100
4735,THORAD AGENA D DEB,Fragment,4/8/1970,US,570,543,100
4736,THORAD AGENA D DEB,Fragment,4/8/1970,US,947,823,100
4737,THORAD AGENA D DEB,Fragment,4/8/1970,US,811,773,99
4738,THORAD AGENA D DEB,Fragment,4/8/1970,US,874,808,100
4739,THORAD AGENA D DEB,Fragment,4/8/1970,US,906,900,100
4741,THORAD AGENA D DEB,Fragment,4/8/1970,US,2341,1069,100
4742,THORAD AGENA D DEB,Fragment,4/8/1970,US,1071,1042,100
4743,THORAD AGENA D DEB,Fragment,4/8/1970,US,1068,1016,100
4744,THORAD AGENA D DEB,Fragment,4/8/1970,US,1059,1035,100
4745,THORAD AGENA D DEB,Fragment,4/8/1970,US,922,881,100
4748,THORAD AGENA D DEB,Fragment,4/8/1970,US,1025,1016,100
4749,THORAD AGENA D DEB,Fragment,4/8/1970,US,957,933,99
4751,THORAD AGENA D DEB,Fragment,4/8/1970,US,941,936,100
4752,THORAD AGENA D DEB,Fragment,4/8/1970,US,856,828,100
4753,THORAD AGENA D DEB,Fragment,4/8/1970,US,954,944,100
4754,THORAD AGENA D DEB,Fragment,4/8/1970,US,798,775,100
4755,THORAD AGENA D DEB,Fragment,4/8/1970,US,908,902,100
4756,THORAD AGENA D DEB,Fragment,4/8/1970,US,1096,1054,100
4757,THORAD AGENA D DEB,Fragment,4/8/1970,US,1032,1011,99
4759,THORAD AGENA D DEB,Fragment,4/8/1970,US,980,979,100
4764,THORAD AGENA D DEB,Fragment,4/8/1970,US,780,742,100
4765,THORAD AGENA D DEB,Fragment,4/8/1970,US,502,479,100
4766,THORAD AGENA D DEB,Fragment,4/8/1970,US,1057,1044,100
4767,THORAD AGENA D DEB,Fragment,4/8/1970,US,1027,949,100
4768,THORAD AGENA D DEB,Fragment,4/8/1970,US,1016,972,100
4772,THORAD AGENA D DEB,Fragment,4/8/1970,US,1297,1022,100
4773,THORAD AGENA D DEB,Fragment,4/8/1970,US,1070,1024,100
4774,THORAD AGENA D DEB,Fragment,4/8/1970,US,990,926,100
4776,THORAD AGENA D DEB,Fragment,4/8/1970,US,906,876,100
4777,THORAD AGENA D DEB,Fragment,4/8/1970,US,932,920,100
4778,THORAD AGENA D DEB,Fragment,4/8/1970,US,1078,1026,100
4783,COSMOS 381,Payload,12/2/1970,RU,1004,959,74
4784,SL-8 R/B,Rocket Body,12/2/1970,RU,993,956,74
4793,NOAA 1,Payload,12/11/1970,US,1473,1423,101
4794,DELTA 1 R/B(CEP 1),Rocket Body,12/11/1970,US,1480,1422,101
4799,COSMOS 385,Payload,12/12/1970,RU,977,973,74
4800,SL-8 R/B,Rocket Body,12/12/1970,RU,974,961,74
4818,THORAD AGENA D DEB,Fragment,4/8/1970,US,1428,1017,100
4819,THORAD AGENA D DEB,Fragment,4/8/1970,US,798,752,100
4821,THORAD AGENA D DEB,Fragment,4/8/1970,US,1047,1031,100
4822,THORAD AGENA D DEB,Fragment,4/8/1970,US,872,797,99
4823,COSMOS 374 DEB,Fragment,10/23/1970,RU,2116,680,63
4842,THORAD AGENA D DEB,Fragment,4/8/1970,US,874,853,100
4843,OPS 0100 DEB *,Fragment,4/14/1967,US,1083,1042,90
4854,THORAD AGENA D DEB,Fragment,4/8/1970,US,1060,1034,99
4855,THORAD AGENA D DEB,Fragment,4/8/1970,US,996,971,100
